Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Input Ortholog(s),Paralog count,Ortholog count,Ortholog Group
PCOAH_00046830,PCOAH_00046830-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,539,574..4,542,039(+)",CAF1 family ribonuclease,PCYB_127160,0,57,OG6_102215
PCOAH_00046840,PCOAH_00046840-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,543,299..4,546,256(+)",Uncharacterized protein,PCYB_127170,0,53,OG6_532919
PCOAH_00046850,PCOAH_00046850-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,546,578..4,547,489(-)",U6 snRNA-associated Sm-like protein LSm5,PCYB_127180,0,54,OG6_103447
PCOAH_00046860,PCOAH_00046860-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,548,052..4,550,095(-)",Uncharacterized protein,PCYB_127190,0,55,OG6_533350
PCOAH_00046870,PCOAH_00046870-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,552,083..4,553,822(+)",Uncharacterized protein,PCYB_127200,0,3,OG6r11_124245
PCOAH_00046880,PCOAH_00046880-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,555,481..4,559,398(+)",CMGC/DYRK protein kinase,PCYB_127210,0,48,OG6_532803
PCOAH_00046890,PCOAH_00046890-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,560,035..4,568,905(-)",Guanine-nucleotide-exchange-factor,PCYB_127220,0,34,OG6_129597
PCOAH_00046900,PCOAH_00046900-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,570,724..4,571,950(+)",Uncharacterized protein,PCYB_127230,0,54,OG6_533595
PCOAH_00046910,PCOAH_00046910-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,572,304..4,580,059(-)",Uncharacterized protein,PCYB_127240,0,9,OG6r11_106688
PCOAH_00046920,PCOAH_00046920-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,581,011..4,586,812(-)",Uncharacterized protein,"PCYB_031600,PCYB_103680,PCYB_141820",2,133,OG6_108345
PCOAH_00046930,PCOAH_00046930-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,590,334..4,593,755(+)",Protein prenyltransferase alpha subunit,PCYB_127260,0,55,OG6_102100
PCOAH_00046940,PCOAH_00046940-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,594,649..4,602,625(-)",Uncharacterized protein,PCYB_127270,0,19,OG6r11_101544
PCOAH_00046950,PCOAH_00046950-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,605,388..4,607,308(+)",Methionine-tRNA ligase,PCYB_127280,0,55,OG6_100893
PCOAH_00046960,PCOAH_00046960-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,608,353..4,611,208(+)",Ribosome biogenesis GTP-binding protein YsxC,"PCYB_102820,PCYB_127290,PCYB_143600",2,164,OG6_101142
PCOAH_00046970,PCOAH_00046970-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,612,282..4,613,415(+)",Uncharacterized protein,PCYB_127300,0,56,OG6_103793
PCOAH_00046980,PCOAH_00046980-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,614,400..4,615,490(+)",ADP-ribosylation-like factor,PCYB_127310,0,55,OG6_103223
PCOAH_00046990,PCOAH_00046990-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,615,573..4,615,776(-)",TFIIH basal transcription factor complex TTD-A subunit,PCYB_127320,0,53,OG6_104325
PCOAH_00047000,PCOAH_00047000-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,616,404..4,617,595(+)",SNF7 family protein,PCYB_127330,0,59,OG6_102352
PCOAH_00047010,PCOAH_00047010-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,618,349..4,619,818(-)",Uncharacterized protein,PCYB_127340,0,55,OG6_102968
PCOAH_00047020,PCOAH_00047020-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,622,924..4,624,711(+)",Uncharacterized protein,PCYB_127350,0,56,OG6_105553
PCOAH_00047030,PCOAH_00047030-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,625,348..4,627,624(+)",Uncharacterized protein,PCYB_127360,0,52,OG6_533720
PCOAH_00047040,PCOAH_00047040-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,628,358..4,629,866(-)",Structure specific recognition protein,PCYB_127370,0,56,OG6_101807
PCOAH_00047050,PCOAH_00047050-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,632,219..4,640,131(-)",CAMK/CAMKL protein kinase,PCYB_127380,0,56,OG6_151391
PCOAH_00047060,PCOAH_00047060-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,642,272..4,644,114(-)",60S ribosomal protein L10a,PCYB_127390,0,56,OG6_100869
PCOAH_00047070,PCOAH_00047070-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,648,955..4,649,671(+)",Uncharacterized protein,PCYB_127400,0,6,OG6r11_110994
PCOAH_00047080,PCOAH_00047080-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,651,579..4,653,270(+)",Uncharacterized protein,PCYB_127410,0,54,OG6_532349
PCOAH_00047090,PCOAH_00047090-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,653,479..4,654,982(-)",Uncharacterized protein,PCYB_127420,0,55,OG6_533683
PCOAH_00047100,PCOAH_00047100-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,656,101..4,658,063(-)",Uncharacterized protein,PCYB_127430,0,54,OG6_104565
PCOAH_00047110,PCOAH_00047110-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,661,242..4,663,377(+)",Adaptor complex protein,PCYB_127440,0,55,OG6_532933
PCOAH_00047120,PCOAH_00047120-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,663,654..4,667,796(-)",Uncharacterized protein,PCYB_127450,0,55,OG6_533752
PCOAH_00047130,PCOAH_00047130-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,668,932..4,670,452(-)",Uncharacterized protein,"PCYB_022400,PCYB_127460",1,108,OG6_105441
PCOAH_00047140,PCOAH_00047140-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,673,520..4,677,226(+)",Uncharacterized protein,"PCYB_102380,PCYB_127470",1,106,OG6_105580
PCOAH_00047150,PCOAH_00047150-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,677,810..4,685,734(-)",Delta-aminolevulinic acid dehydratase,PCYB_127480,0,53,OG6_110270
PCOAH_00047180,PCOAH_00047180-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,700,357..4,702,089(-)",Triosephosphate isomerase,PCYB_127520,0,55,OG6_100657
PCOAH_00047190,PCOAH_00047190-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,704,771..4,705,639(-)",Uncharacterized protein,PCYB_127530,0,54,OG6_101143
PCOAH_00047200,PCOAH_00047200-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,708,744..4,710,929(+)",Leucine carboxyl methyltransferase,PCYB_127540,0,56,OG6_100931
PCOAH_00047210,PCOAH_00047210-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,712,095..4,712,637(+)",Uncharacterized protein,PCYB_127550,0,55,OG6_160756
PCOAH_00047230,PCOAH_00047230-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,715,487..4,717,271(-)",Uncharacterized protein,PCYB_127560,0,52,OG6_101766
PCOAH_00047240,PCOAH_00047240-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,723,607..4,724,680(+)",Ubiquinol-cytochrome c reductase iron-sulfur subunit,PCYB_127570,0,55,OG6_101749
PCOAH_00047250,PCOAH_00047250-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,725,858..4,730,928(-)",Uncharacterized protein,PCYB_127580,0,54,OG6_103990
PCOAH_00047260,PCOAH_00047260-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,732,375..4,736,574(-)",Uncharacterized protein,PCYB_127590,0,55,OG6_215380
PCOAH_00047270,PCOAH_00047270-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,737,338..4,745,083(-)",RNA-helicase,"PCYB_053590,PCYB_127600",1,111,OG6_100305
PCOAH_00047280,PCOAH_00047280-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,746,673..4,747,800(-)",Copper transporter putative,PCYB_127610,0,58,OG6_104136
PCOAH_00047290,PCOAH_00047290-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,749,154..4,749,741(-)",2-Cys peroxiredoxin,"PCYB_012480,PCYB_127620,PCYB_144150",2,165,OG6_100111
PCOAH_00047300,PCOAH_00047300-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,751,481..4,755,618(-)",DNA primase,PCYB_127640,0,56,OG6_101221
PCOAH_00047310,PCOAH_00047310-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,756,512..4,757,348(-)",Uncharacterized protein,PCYB_127650,0,54,OG6_103135
PCOAH_00047320,PCOAH_00047320-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,758,967..4,761,719(+)",Cleavage and polyadenylation specifity protein,PCYB_127660,0,56,OG6_101260
PCOAH_00047330,PCOAH_00047330-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,762,405..4,769,235(-)",Metacaspase 2,"PCYB_112550,PCYB_127670",1,103,OG6_101407
PCOAH_00047350,PCOAH_00047350-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,777,042..4,778,832(+)",Translocation protein sec62,PCYB_127680,0,56,OG6_106907
PCOAH_00047360,PCOAH_00047360-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,779,830..4,780,401(+)",50S ribosomal protein L20,PCYB_127690,0,54,OG6_101985
PCOAH_00047390,PCOAH_00047390-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,799,078..4,809,464(+)",Uncharacterized protein,PCYB_127720,0,44,OG6_532376
PCOAH_00047400,PCOAH_00047400-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,809,883..4,811,760(-)",RNA-binding protein,PCYB_127730,0,53,OG6_102246
PCOAH_00047410,PCOAH_00047410-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,814,125..4,815,933(+)",Uncharacterized protein,PCYB_127740,0,55,OG6_103371
PCOAH_00047420,PCOAH_00047420-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,816,449..4,819,003(-)",Uncharacterized protein,PCYB_127750,0,55,OG6_127997
PCOAH_00047430,PCOAH_00047430-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,820,271..4,821,944(+)",Proteosome subunit alpha type 1,PCYB_127760,0,55,OG6_102143
PCOAH_00047440,PCOAH_00047440-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,826,313..4,827,311(+)",Uncharacterized protein,PCYB_127770,0,54,OG6_102881
PCOAH_00047450,PCOAH_00047450-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,829,390..4,829,779(+)",SOH1-like protein,PCYB_127780,0,50,OG6_103162
PCOAH_00047460,PCOAH_00047460-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,830,219..4,834,439(+)",Uncharacterized protein,PCYB_127790,0,53,OG6_532837
PCOAH_00047480,PCOAH_00047480-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,839,178..4,839,867(+)",Cytochrome c oxidase assembly protein,PCYB_127810,0,55,OG6_102743
PCOAH_00047490,PCOAH_00047490-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,840,431..4,857,115(-)",Uncharacterized protein,"PCYB_004060,PCYB_031080,PCYB_031580,PCYB_032790,PCYB_041030,PCYB_042710,PCYB_042780,PCYB_061840,PCYB_062030,PCYB_063000,PCYB_071910,PCYB_074310,PCYB_082760,PCYB_091020,PCYB_103860,PCYB_103870,PCYB_103880,PCYB_103890,PCYB_103910,PCYB_103940,PCYB_103950,PCYB_103960,PCYB_112830,PCYB_127820,PCYB_131560",20,616,OG6_100282
PCOAH_00047500,PCOAH_00047500-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,860,230..4,865,086(+)",Uncharacterized protein,PCYB_127830,0,55,OG6_120266
PCOAH_00047510,PCOAH_00047510-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,866,427..4,868,688(-)",Uncharacterized protein,PCYB_127840,0,58,OG6_111201
PCOAH_00047520,PCOAH_00047520-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,871,205..4,872,701(+)",Tubulin,PCYB_127850,0,55,OG6_105183
PCOAH_00047540,PCOAH_00047540-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,879,576..4,881,504(+)",Uncharacterized protein,PCYB_127870,0,49,OG6_532884
PCOAH_00047560,PCOAH_00047560-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,887,938..4,888,465(+)",Early transcribed membrane protein,PCYB_127890,0,42,OG6_533634
PCOAH_00047570,PCOAH_00047570-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,890,709..4,893,322(-)",Erythrocyte membrane protein 3,PCYB_127900,0,8,OG6r11_107883
PCOAH_00047580,PCOAH_00047580-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,895,343..4,896,258(-)",Uncharacterized protein,PCYB_127910,0,41,OG6_533000
PCOAH_00047590,PCOAH_00047590-t30_1,Plasmodium coatneyi Hackeri,"CP016250:4,899,678..4,901,548(+)",Hsp40-like protein,"PCYB_001170,PCYB_041700",2,171,OG6_100302
PCOAH_00047650,PCOAH_00047650-t30_1,Plasmodium coatneyi Hackeri,"CP016251:11,158..13,153(-)",KIR-like protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00047660,PCOAH_00047660-t30_1,Plasmodium coatneyi Hackeri,"CP016251:20,883..21,908(-)",Uncharacterized protein,PCYB_002080,8,3,OG6r11_104748
PCOAH_00047670,PCOAH_00047670-t30_1,Plasmodium coatneyi Hackeri,"CP016251:23,482..24,653(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00047680,PCOAH_00047680-t30_1,Plasmodium coatneyi Hackeri,"CP016251:26,842..28,194(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00047690,PCOAH_00047690-t30_1,Plasmodium coatneyi Hackeri,"CP016251:29,317..31,174(-)",KIR protein,PCYB_123440,4,8,OG6r11_103979
PCOAH_00047700,PCOAH_00047700-t30_1,Plasmodium coatneyi Hackeri,"CP016251:32,756..35,100(-)",KIR protein,PCYB_032285,9,5,OG6r11_102653
PCOAH_00047730,PCOAH_00047730-t30_1,Plasmodium coatneyi Hackeri,"CP016251:48,332..49,276(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00047750,PCOAH_00047750-t30_1,Plasmodium coatneyi Hackeri,"CP016251:54,189..55,222(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00047760,PCOAH_00047760-t30_1,Plasmodium coatneyi Hackeri,"CP016251:56,387..57,762(-)",Variable surface protein Vir7-like protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00047780,PCOAH_00047780-t30_1,Plasmodium coatneyi Hackeri,"CP016251:65,943..67,853(-)",KIR protein,PCYB_123440,4,8,OG6r11_103979
PCOAH_00047910,PCOAH_00047910-t30_1,Plasmodium coatneyi Hackeri,"CP016251:153,880..154,881(-)",KIR protein,PCYB_005910,3,6,OG6r11_106673
PCOAH_00047960,PCOAH_00047960-t30_1,Plasmodium coatneyi Hackeri,"CP016251:176,493..205,121(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00047980,PCOAH_00047980-t30_1,Plasmodium coatneyi Hackeri,"CP016251:206,707..207,876(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00047990,PCOAH_00047990-t30_1,Plasmodium coatneyi Hackeri,"CP016251:211,608..213,735(+)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00048030,PCOAH_00048030-t30_1,Plasmodium coatneyi Hackeri,"CP016251:223,937..225,645(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00048070,PCOAH_00048070-t30_1,Plasmodium coatneyi Hackeri,"CP016251:259,314..262,782(+)",receptor gamma form,"PCYB_033090,PCYB_063270",2,141,OG6_160717
PCOAH_00048090,PCOAH_00048090-t30_1,Plasmodium coatneyi Hackeri,"CP016251:266,805..267,158(+)",Uncharacterized protein,PCYB_052980,5,6,OG6r11_104746
PCOAH_00048110,PCOAH_00048110-t30_1,Plasmodium coatneyi Hackeri,"CP016251:276,573..278,190(+)",Uncharacterized protein,"PCYB_004060,PCYB_031080,PCYB_031580,PCYB_032790,PCYB_041030,PCYB_042710,PCYB_042780,PCYB_061840,PCYB_062030,PCYB_063000,PCYB_071910,PCYB_074310,PCYB_082760,PCYB_091020,PCYB_103860,PCYB_103870,PCYB_103880,PCYB_103890,PCYB_103910,PCYB_103940,PCYB_103950,PCYB_103960,PCYB_112830,PCYB_127820,PCYB_131560",20,616,OG6_100282
PCOAH_00048120,PCOAH_00048120-t30_1,Plasmodium coatneyi Hackeri,"CP016251:280,770..281,597(+)",SICA antigen,"PCYB_001660,PCYB_001700,PCYB_002110,PCYB_002240",13,515,OG6_134606
PCOAH_00048130,PCOAH_00048130-t30_1,Plasmodium coatneyi Hackeri,"CP016251:283,718..286,072(+)",Uncharacterized protein,"PCYB_004060,PCYB_031080,PCYB_031580,PCYB_032790,PCYB_041030,PCYB_042710,PCYB_042780,PCYB_061840,PCYB_062030,PCYB_063000,PCYB_071910,PCYB_074310,PCYB_082760,PCYB_091020,PCYB_103860,PCYB_103870,PCYB_103880,PCYB_103890,PCYB_103910,PCYB_103940,PCYB_103950,PCYB_103960,PCYB_112830,PCYB_127820,PCYB_131560",20,616,OG6_100282
PCOAH_00048140,PCOAH_00048140-t30_1,Plasmodium coatneyi Hackeri,"CP016251:287,386..293,539(+)",Uncharacterized protein,"PCYB_001130,PCYB_001180",1,19,OG6r11_101359
PCOAH_00048170,PCOAH_00048170-t30_1,Plasmodium coatneyi Hackeri,"CP016251:308,886..309,440(-)",Uncharacterized protein,PCYB_042830,0,9,OG6r11_106690
PCOAH_00048200,PCOAH_00048200-t30_1,Plasmodium coatneyi Hackeri,"CP016251:321,237..322,340(-)",Uncharacterized protein,PCYB_042800,0,12,OG6r11_103989
PCOAH_00048220,PCOAH_00048220-t30_1,Plasmodium coatneyi Hackeri,"CP016251:350,354..352,083(-)",Uncharacterized protein,PCYB_132670,0,55,OG6_132669
PCOAH_00048230,PCOAH_00048230-t30_1,Plasmodium coatneyi Hackeri,"CP016251:353,768..355,159(+)",Uncharacterized protein,"PCYB_041930,PCYB_132680",1,109,OG6_100497
PCOAH_00048240,PCOAH_00048240-t30_1,Plasmodium coatneyi Hackeri,"CP016251:355,761..359,269(-)",Uncharacterized protein,PCYB_132690,0,54,OG6_143934
PCOAH_00048250,PCOAH_00048250-t30_1,Plasmodium coatneyi Hackeri,"CP016251:360,881..362,017(-)",Ribosomal protein L14,PCYB_132700,0,55,OG6_100966
PCOAH_00048260,PCOAH_00048260-t30_1,Plasmodium coatneyi Hackeri,"CP016251:362,484..363,890(-)",ATP-specific succinyl-CoA synthetase beta subunit,PCYB_132710,0,55,OG6_100409
PCOAH_00048270,PCOAH_00048270-t30_1,Plasmodium coatneyi Hackeri,"CP016251:365,547..367,589(+)",Mitogen-activated protein kinase,PCYB_132720,0,54,OG6_102994
PCOAH_00048280,PCOAH_00048280-t30_1,Plasmodium coatneyi Hackeri,"CP016251:369,887..372,624(+)",Uncharacterized protein,"PCYB_041470,PCYB_095180,PCYB_126970",3,198,OG6_130353
PCOAH_00048290,PCOAH_00048290-t30_1,Plasmodium coatneyi Hackeri,"CP016251:372,725..375,207(-)",GTPase,PCYB_132740,0,56,OG6_101986
PCOAH_00048300,PCOAH_00048300-t30_1,Plasmodium coatneyi Hackeri,"CP016251:377,418..379,649(+)",Uncharacterized protein,PCYB_132750,0,39,OG6_146165
PCOAH_00048310,PCOAH_00048310-t30_1,Plasmodium coatneyi Hackeri,"CP016251:380,844..381,893(-)",Uncharacterized protein,PCYB_132760,0,55,OG6_532873
PCOAH_00048320,PCOAH_00048320-t30_1,Plasmodium coatneyi Hackeri,"CP016251:384,446..385,478(+)",Uncharacterized protein,"PCYB_101920,PCYB_132770",1,108,OG6_100929
PCOAH_00048330,PCOAH_00048330-t30_1,Plasmodium coatneyi Hackeri,"CP016251:386,753..387,271(+)",Cytochrome c oxidase subunit II,PCYB_132780,0,57,OG6_103253
PCOAH_00048340,PCOAH_00048340-t30_1,Plasmodium coatneyi Hackeri,"CP016251:387,849..388,691(-)",Uncharacterized protein,PCYB_132790,0,53,OG6_533214
PCOAH_00048350,PCOAH_00048350-t30_1,Plasmodium coatneyi Hackeri,"CP016251:389,821..391,630(-)",Glutamate dehydrogenase,"PCYB_132800,PCYB_134020",1,111,OG6_100455
PCOAH_00048360,PCOAH_00048360-t30_1,Plasmodium coatneyi Hackeri,"CP016251:392,426..394,786(-)",Uncharacterized protein,PCYB_132810,0,53,OG6_115768
PCOAH_00048370,PCOAH_00048370-t30_1,Plasmodium coatneyi Hackeri,"CP016251:395,589..396,776(-)",Uncharacterized protein,PCYB_132820,0,55,OG6_532975
PCOAH_00048380,PCOAH_00048380-t30_1,Plasmodium coatneyi Hackeri,"CP016251:397,245..399,041(-)",Autophagy protein 5,PCYB_132830,0,55,OG6_532495
PCOAH_00048390,PCOAH_00048390-t30_1,Plasmodium coatneyi Hackeri,"CP016251:400,133..406,558(+)",Acid phosphatase,PCYB_132840,0,54,OG6_101402
PCOAH_00048400,PCOAH_00048400-t30_1,Plasmodium coatneyi Hackeri,"CP016251:406,832..409,887(-)",Aspartyl protease,"PCYB_011900,PCYB_132850",1,111,OG6_119797
PCOAH_00048410,PCOAH_00048410-t30_1,Plasmodium coatneyi Hackeri,"CP016251:411,147..412,732(-)",Serine/threonine-protein phosphatase 2A activator,PCYB_132860,0,55,OG6_101438
PCOAH_00048420,PCOAH_00048420-t30_1,Plasmodium coatneyi Hackeri,"CP016251:414,499..415,872(+)",Uncharacterized protein,PCYB_132870,0,54,OG6_109745
PCOAH_00048440,PCOAH_00048440-t30_1,Plasmodium coatneyi Hackeri,"CP016251:421,128..425,296(-)",Uncharacterized protein,PCYB_132890,0,54,OG6_100064
PCOAH_00048450,PCOAH_00048450-t30_1,Plasmodium coatneyi Hackeri,"CP016251:427,113..428,174(+)",Ribosomal protein L15,"PCYB_132900,PCYB_132960",1,110,OG6_100988
PCOAH_00048460,PCOAH_00048460-t30_1,Plasmodium coatneyi Hackeri,"CP016251:428,443..429,087(-)",Uncharacterized protein,PCYB_132910,0,53,OG6_533549
PCOAH_00048470,PCOAH_00048470-t30_1,Plasmodium coatneyi Hackeri,"CP016251:430,191..432,206(-)",Uncharacterized protein,PCYB_132920,0,55,OG6_103331
PCOAH_00048480,PCOAH_00048480-t30_1,Plasmodium coatneyi Hackeri,"CP016251:432,617..439,036(-)",rRNA methylase,PCYB_132930,0,56,OG6_102883
PCOAH_00048490,PCOAH_00048490-t30_1,Plasmodium coatneyi Hackeri,"CP016251:440,538..443,664(+)",Uncharacterized protein,PCYB_132940,0,55,OG6_176146
PCOAH_00048500,PCOAH_00048500-t30_1,Plasmodium coatneyi Hackeri,"CP016251:446,595..448,787(+)",AP2 family,"PCYB_081700,PCYB_102500,PCYB_114330,PCYB_132950",8,207,OG6_104256
PCOAH_00048510,PCOAH_00048510-t30_1,Plasmodium coatneyi Hackeri,"CP016251:449,336..451,075(-)",Ribosomal protein L15,"PCYB_132900,PCYB_132960",1,110,OG6_100988
PCOAH_00048520,PCOAH_00048520-t30_1,Plasmodium coatneyi Hackeri,"CP016251:452,302..452,961(+)",Uncharacterized protein,PCYB_132970,0,55,OG6_103121
PCOAH_00048530,PCOAH_00048530-t30_1,Plasmodium coatneyi Hackeri,"CP016251:454,356..457,553(+)",Uncharacterized protein,PCYB_132980,0,28,OG6_532697
PCOAH_00048540,PCOAH_00048540-t30_1,Plasmodium coatneyi Hackeri,"CP016251:457,658..458,816(-)",Transcription initiation TFIID-like,PCYB_132990,0,55,OG6_133547
PCOAH_00048550,PCOAH_00048550-t30_1,Plasmodium coatneyi Hackeri,"CP016251:460,404..461,456(+)",Heme/steroid binding domain containing protein,PCYB_133000,0,55,OG6_115676
PCOAH_00048560,PCOAH_00048560-t30_1,Plasmodium coatneyi Hackeri,"CP016251:461,882..463,960(-)",Peptide chain release factor 1,"PCYB_073990,PCYB_133010",1,110,OG6_101033
PCOAH_00048590,PCOAH_00048590-t30_1,Plasmodium coatneyi Hackeri,"CP016251:520,518..524,443(+)",Pvstp1,"PCYB_001660,PCYB_001700,PCYB_002110,PCYB_002240",13,515,OG6_134606
PCOAH_00048600,PCOAH_00048600-t30_1,Plasmodium coatneyi Hackeri,"CP016251:526,223..527,501(+)",Proliferation-associated protein 2g4,PCYB_133040,0,53,OG6_101895
PCOAH_00048610,PCOAH_00048610-t30_1,Plasmodium coatneyi Hackeri,"CP016251:528,273..530,786(-)",Transporter protein,PCYB_133050,0,53,OG6_533559
PCOAH_00048620,PCOAH_00048620-t30_1,Plasmodium coatneyi Hackeri,"CP016251:532,529..534,517(+)",Uncharacterized protein,PCYB_133060,0,12,OG6r11_103967
PCOAH_00048630,PCOAH_00048630-t30_1,Plasmodium coatneyi Hackeri,"CP016251:534,877..536,994(-)",Uncharacterized protein,PCYB_133070,0,54,OG6_533708
PCOAH_00048640,PCOAH_00048640-t30_1,Plasmodium coatneyi Hackeri,"CP016251:538,287..539,132(-)",Uncharacterized protein,PCYB_133080,0,56,OG6_102163
PCOAH_00048650,PCOAH_00048650-t30_1,Plasmodium coatneyi Hackeri,"CP016251:542,473..543,213(+)",Exosome complex exonuclease rrp41-like protein,PCYB_133090,0,57,OG6_101074
PCOAH_00048660,PCOAH_00048660-t30_1,Plasmodium coatneyi Hackeri,"CP016251:545,215..546,669(-)",CorA-like Mg2+ transporter protein,"PCYB_092640,PCYB_133100",1,113,OG6_102708
PCOAH_00048670,PCOAH_00048670-t30_1,Plasmodium coatneyi Hackeri,"CP016251:548,954..551,386(-)",DNA mismatch repair enzyme,"PCYB_011410,PCYB_133110",1,110,OG6_102031
PCOAH_00048680,PCOAH_00048680-t30_1,Plasmodium coatneyi Hackeri,"CP016251:553,707..556,203(+)",Uncharacterized protein,PCYB_133120,0,53,OG6_171442
PCOAH_00048690,PCOAH_00048690-t30_1,Plasmodium coatneyi Hackeri,"CP016251:564,723..569,947(-)",Uncharacterized protein,PCYB_133130,0,55,OG6_167120
PCOAH_00048700,PCOAH_00048700-t30_1,Plasmodium coatneyi Hackeri,"CP016251:571,664..572,216(-)",Uncharacterized protein,PCYB_133140,0,55,OG6_532709
