"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Input Ortholog(s)","Paralog count","Ortholog count","Ortholog Group"
"PCYB_146270","PCYB_146270-t26_1","Plasmodium cynomolgi strain B","DF157106:2,389,296..2,391,426(+)","ubiquitin activating enzyme","PCOAH_00053000","0","55","OG6_101769"
"PCYB_146280","PCYB_146280-t26_1","Plasmodium cynomolgi strain B","DF157106:2,391,912..2,397,918(-)","hypothetical protein","PCOAH_00052990","0","47","OG6_130833"
"PCYB_146300","PCYB_146300-t26_1","Plasmodium cynomolgi strain B","DF157106:2,404,805..2,406,092(-)","hypothetical protein","PCOAH_00052970","0","55","OG6_533133"
"PCYB_146310","PCYB_146310-t26_1","Plasmodium cynomolgi strain B","DF157106:2,407,356..2,409,452(+)","hypothetical protein","PCOAH_00052960","0","56","OG6_103649"
"PCYB_146330","PCYB_146330-t26_1","Plasmodium cynomolgi strain B","DF157106:2,420,612..2,422,547(+)","hypothetical protein","PCOAH_00052940","0","56","OG6_102416"
"PCYB_146340","PCYB_146340-t26_1","Plasmodium cynomolgi strain B","DF157106:2,424,352..2,424,936(+)","hypothetical protein","PCOAH_00052910","0","53","OG6_179348"
"PCYB_146350","PCYB_146350-t26_1","Plasmodium cynomolgi strain B","DF157106:2,426,662..2,427,015(+)","ubiquitin-like protein","PCOAH_00052900","0","55","OG6_103313"
"PCYB_146360","PCYB_146360-t26_1","Plasmodium cynomolgi strain B","DF157106:2,429,357..2,431,290(+)","hypothetical protein","PCOAH_00052890","0","39","OG6_139483"
"PCYB_146370","PCYB_146370-t26_1","Plasmodium cynomolgi strain B","DF157106:2,432,703..2,433,313(+)","COPI associated protein","PCOAH_00052880","0","42","OG6_129984"
"PCYB_146380","PCYB_146380-t26_1","Plasmodium cynomolgi strain B","DF157106:2,434,547..2,435,230(-)","calcyclin binding protein","PCOAH_00052870","0","55","OG6_104999"
"PCYB_146390","PCYB_146390-t26_1","Plasmodium cynomolgi strain B","DF157106:2,437,411..2,439,433(-)","hypothetical protein","PCOAH_00052860","0","54","OG6_533074"
"PCYB_146400","PCYB_146400-t26_1","Plasmodium cynomolgi strain B","DF157106:2,441,323..2,444,502(+)","cell cycle control protein","PCOAH_00052850","0","54","OG6_101743"
"PCYB_146410","PCYB_146410-t26_1","Plasmodium cynomolgi strain B","DF157106:2,444,966..2,446,526(-)","hypothetical protein","PCOAH_00052840","0","54","OG6_132923"
"PCYB_146420","PCYB_146420-t26_1","Plasmodium cynomolgi strain B","DF157106:2,448,044..2,453,337(+)","hypothetical protein","PCOAH_00052820","0","89","OG6_139214"
"PCYB_146430","PCYB_146430-t26_1","Plasmodium cynomolgi strain B","DF157106:2,454,159..2,456,313(-)","sphingomyelin phosphodiesterase","PCOAH_00052810","0","54","OG6_151994"
"PCYB_146440","PCYB_146440-t26_1","Plasmodium cynomolgi strain B","DF157106:2,460,480..2,462,767(+)","K+ channel tetramerisation domain containing protein","PCOAH_00052800","0","43","OG6_106132"
"PCYB_146450","PCYB_146450-t26_1","Plasmodium cynomolgi strain B","DF157106:2,466,677..2,467,981(+)","long-chain-fatty-acid--CoA ligase","PCOAH_00009370,PCOAH_00029100,PCOAH_00052790","2","446","OG6_100152"
"PCYB_146460","PCYB_146460-t26_1","Plasmodium cynomolgi strain B","DF157106:2,472,699..2,474,219(-)","serine/threonine-protein kinase 2","PCOAH_00052780","0","55","OG6_106626"
"PCYB_146470","PCYB_146470-t26_1","Plasmodium cynomolgi strain B","DF157106:2,478,286..2,480,661(-)","HD domain containing protein","PCOAH_00052770","0","55","OG6_100615"
"PCYB_146480","PCYB_146480-t26_1","Plasmodium cynomolgi strain B","DF157106:2,482,992..2,484,244(+)","50S ribosomal protein L23","PCOAH_00052760","0","55","OG6_132727"
"PCYB_146500","PCYB_146500-t26_1","Plasmodium cynomolgi strain B","DF157106:2,500,547..2,501,137(+)","hypothetical protein","PCOAH_00052740","0","54","OG6_148538"
"PCYB_146510","PCYB_146510-t26_1","Plasmodium cynomolgi strain B","DF157106:2,502,110..2,502,622(-)","hypothetical protein","PCOAH_00052730","0","56","OG6_179350"
"PCYB_146520","PCYB_146520-t26_1","Plasmodium cynomolgi strain B","DF157106:2,504,158..2,506,959(+)","DNA gyrase subunit b","PCOAH_00008010,PCOAH_00052720","1","110","OG6_100284"
"PCYB_146530","PCYB_146530-t26_1","Plasmodium cynomolgi strain B","DF157106:2,507,440..2,508,348(-)","hydroxyethylthiazole kinase","PCOAH_00052710","1","85","OG6_102838"
"PCYB_146540","PCYB_146540-t26_1","Plasmodium cynomolgi strain B","DF157106:2,509,170..2,512,469(+)","cell division protein FtsH","PCOAH_00025140,PCOAH_00052700","1","114","OG6_100384"
"PCYB_146550","PCYB_146550-t26_1","Plasmodium cynomolgi strain B","DF157106:2,515,509..2,531,816(+)","hypothetical protein","PCOAH_00052690","0","50","OG6_127973"
"PCYB_146560","PCYB_146560-t26_1","Plasmodium cynomolgi strain B","DF157106:2,532,860..2,535,718(-)","Vps16-like protein","PCOAH_00052680","0","54","OG6_102133"
"PCYB_146570","PCYB_146570-t26_1","Plasmodium cynomolgi strain B","DF157106:2,537,144..2,538,793(+)","3-hydroxyisobutyryl-coenzyme A hydrolase","PCOAH_00052670","0","60","OG6_102025"
"PCYB_146580","PCYB_146580-t26_1","Plasmodium cynomolgi strain B","DF157106:2,539,611..2,541,293(-)","hypothetical protein","PCOAH_00052660","0","57","OG6_102397"
"PCYB_146590","PCYB_146590-t26_1","Plasmodium cynomolgi strain B","DF157106:2,542,362..2,545,679(-)","hypothetical protein","PCOAH_00052650","0","42","OG6_532368"
"PCYB_146600","PCYB_146600-t26_1","Plasmodium cynomolgi strain B","DF157106:2,550,984..2,552,966(-)","hypothetical protein","PCOAH_00052640","0","55","OG6_145649"
"PCYB_146630","PCYB_146630-t26_1","Plasmodium cynomolgi strain B","DF157106:2,572,406..2,574,110(+)","mitochondrial carrier protein","PCOAH_00052610","0","54","OG6_102662"
"PCYB_146640","PCYB_146640-t26_1","Plasmodium cynomolgi strain B","DF157106:2,575,927..2,577,609(+)","replication factor C subunit 4","PCOAH_00044420,PCOAH_00044790,PCOAH_00052590","1","117","OG6_100321"
"PCYB_146650","PCYB_146650-t26_1","Plasmodium cynomolgi strain B","DF157106:2,578,605..2,581,040(-)","DEAD/DEAH box helicase","PCOAH_00052580","0","54","OG6_102730"
"PCYB_146660","PCYB_146660-t26_1","Plasmodium cynomolgi strain B","DF157106:2,583,139..2,584,752(+)","TPR Domain containing protein","PCOAH_00052570","0","58","OG6_103243"
"PCYB_146670","PCYB_146670-t26_1","Plasmodium cynomolgi strain B","DF157106:2,586,021..2,587,812(-)","hypothetical protein","PCOAH_00052560","0","55","OG6_102428"
"PCYB_146680","PCYB_146680-t26_1","Plasmodium cynomolgi strain B","DF157106:2,589,251..2,589,706(+)","hypothetical protein","PCOAH_00052550","0","51","OG6_533255"
"PCYB_146685","PCYB_146685-t26_1","Plasmodium cynomolgi strain B","DF157106:2,590,050..2,591,726(+)","queuine tRNA-ribosyltransferase","PCOAH_00004980,PCOAH_00052540","1","112","OG6_100602"
"PCYB_146690","PCYB_146690-t26_1","Plasmodium cynomolgi strain B","DF157106:2,592,413..2,594,003(-)","hypothetical protein","PCOAH_00052530","0","55","OG6_533254"
"PCYB_146700","PCYB_146700-t26_1","Plasmodium cynomolgi strain B","DF157106:2,595,103..2,597,407(+)","hypothetical protein","PCOAH_00034350,PCOAH_00052520","1","111","OG6_102980"
"PCYB_146720","PCYB_146720-t26_1","Plasmodium cynomolgi strain B","DF157106:2,599,705..2,601,606(+)","prenyltransferase alpha subunit","PCOAH_00052510","0","55","OG6_102620"
"PCYB_146730","PCYB_146730-t26_1","Plasmodium cynomolgi strain B","DF157106:2,602,849..2,603,707(+)","40S ribosomal protein S17","PCOAH_00052500","0","50","OG6_100832"
"PCYB_146740","PCYB_146740-t26_1","Plasmodium cynomolgi strain B","DF157106:2,604,742..2,606,974(-)","rab GDP dissociation inhibitor beta","PCOAH_00052490","0","56","OG6_100967"
"PCYB_146750","PCYB_146750-t26_1","Plasmodium cynomolgi strain B","DF157106:2,608,373..2,609,102(-)","mitochondrial import inner membrane translocase subunit","PCOAH_00002380,PCOAH_00052480","1","107","OG6_101956"
"PCYB_146760","PCYB_146760-t26_1","Plasmodium cynomolgi strain B","DF157106:2,611,402..2,612,393(+)","t-SNARE","PCOAH_00052470","0","55","OG6_101604"
"PCYB_146770","PCYB_146770-t26_1","Plasmodium cynomolgi strain B","DF157106:2,612,361..2,613,358(-)","hypothetical protein","PCOAH_00052460","0","55","OG6_103136"
"PCYB_146790","PCYB_146790-t26_1","Plasmodium cynomolgi strain B","DF157106:2,616,064..2,617,052(-)","hypothetical protein","PCOAH_00052450","0","54","OG6_532438"
"PCYB_146800","PCYB_146800-t26_1","Plasmodium cynomolgi strain B","DF157106:2,619,237..2,620,981(+)","hypothetical protein","PCOAH_00052440","0","11","OG6r11_104762"
"PCYB_146810","PCYB_146810-t26_1","Plasmodium cynomolgi strain B","DF157106:2,621,757..2,623,089(-)","vacuolar sorting protein SNF7","PCOAH_00052430","0","56","OG6_100985"
"PCYB_146820","PCYB_146820-t26_1","Plasmodium cynomolgi strain B","DF157106:2,627,931..2,630,050(+)","translation initiation factor SUI1","PCOAH_00052420","0","55","OG6_100635"
"PCYB_146830","PCYB_146830-t26_1","Plasmodium cynomolgi strain B","DF157106:2,632,355..2,633,038(+)","ubiquitin-conjugating enzyme domain containing protein","PCOAH_00021350,PCOAH_00027260,PCOAH_00028940","4","16","OG6_113498"
"PCYB_146840","PCYB_146840-t26_1","Plasmodium cynomolgi strain B","DF157106:2,634,115..2,636,351(-)","hypothetical protein","PCOAH_00043240,PCOAH_00052400","1","109","OG6_102214"
"PCYB_146850","PCYB_146850-t26_1","Plasmodium cynomolgi strain B","DF157106:2,638,014..2,644,420(-)","hypothetical protein","PCOAH_00052390","0","55","OG6_130915"
"PCYB_146860","PCYB_146860-t26_1","Plasmodium cynomolgi strain B","DF157106:2,646,344..2,648,940(-)","glucose inhibited division protein A homologue","PCOAH_00052380","0","53","OG6_101730"
"PCYB_146870","PCYB_146870-t26_1","Plasmodium cynomolgi strain B","DF157106:2,650,876..2,655,389(+)","hypothetical protein","PCOAH_00052370","0","57","OG6_101670"
"PCYB_146880","PCYB_146880-t26_1","Plasmodium cynomolgi strain B","DF157106:2,656,648..2,659,518(-)","hypothetical protein","PCOAH_00052350,PCOAH_00052360","0","58","OG6_101881"
"PCYB_146900","PCYB_146900-t26_1","Plasmodium cynomolgi strain B","DF157106:2,668,779..2,671,262(-)","hypothetical protein","PCOAH_00052330","0","20","OG6r11_101335"
"PCYB_146910","PCYB_146910-t26_1","Plasmodium cynomolgi strain B","DF157106:2,673,991..2,674,980(-)","GTP-ase activating protein for Arf containing protein","PCOAH_00052250","0","55","OG6_102808"
"PCYB_146920","PCYB_146920-t26_1","Plasmodium cynomolgi strain B","DF157106:2,678,198..2,678,858(+)","hypothetical protein","PCOAH_00052240","0","55","OG6_148527"
"PCYB_146930","PCYB_146930-t26_1","Plasmodium cynomolgi strain B","DF157106:2,679,681..2,681,909(-)","hypothetical protein","PCOAH_00052230","0","56","OG6_103017"
"PCYB_146940","PCYB_146940-t26_1","Plasmodium cynomolgi strain B","DF157106:2,683,473..2,686,249(+)","hypothetical protein","PCOAH_00052220","0","56","OG6_532915"
"PCYB_146950","PCYB_146950-t26_1","Plasmodium cynomolgi strain B","DF157106:2,686,832..2,688,022(-)","hypothetical protein","PCOAH_00052210","0","55","OG6_101474"
"PCYB_146960","PCYB_146960-t26_1","Plasmodium cynomolgi strain B","DF157106:2,690,621..2,694,226(+)","kinesin","PCOAH_00052200","0","56","OG6_100492"
"PCYB_146970","PCYB_146970-t26_1","Plasmodium cynomolgi strain B","DF157106:2,694,656..2,698,102(-)","hypothetical protein","PCOAH_00052190","0","52","OG6_532839"
"PCYB_146980","PCYB_146980-t26_1","Plasmodium cynomolgi strain B","DF157106:2,698,747..2,700,031(+)","ubiquitin-conjugating enzyme E2","PCOAH_00052180","0","54","OG6_102346"
"PCYB_146990","PCYB_146990-t26_1","Plasmodium cynomolgi strain B","DF157106:2,701,101..2,702,105(+)","50S ribosomal protein L3","PCOAH_00017360,PCOAH_00052170","1","110","OG6_100949"
"PCYB_147000","PCYB_147000-t26_1","Plasmodium cynomolgi strain B","DF157106:2,703,291..2,705,792(+)","hypothetical protein","PCOAH_00052160","0","53","OG6_533748"
"PCYB_147010","PCYB_147010-t26_1","Plasmodium cynomolgi strain B","DF157106:2,706,950..2,711,597(-)","kinesin motor domain containing protein","PCOAH_00052150","0","49","OG6_215365"
"PCYB_147020","PCYB_147020-t26_1","Plasmodium cynomolgi strain B","DF157106:2,715,816..2,717,182(+)","ENTH domain containing protein","PCOAH_00052140","0","54","OG6_103058"
"PCYB_147040","PCYB_147040-t26_1","Plasmodium cynomolgi strain B","DF157106:2,720,936..2,722,728(+)","hypothetical protein","PCOAH_00052130","0","55","OG6_103482"
"PCYB_147050","PCYB_147050-t26_1","Plasmodium cynomolgi strain B","DF157106:2,724,729..2,726,948(+)","5-aminolevulinic acid synthase","PCOAH_00052120","0","56","OG6_100359"
"PCYB_147060","PCYB_147060-t26_1","Plasmodium cynomolgi strain B","DF157106:2,730,323..2,731,453(+)","actin","PCOAH_00050100,PCOAH_00052110","1","110","OG6_100127"
"PCYB_147070","PCYB_147070-t26_1","Plasmodium cynomolgi strain B","DF157106:2,732,539..2,737,362(-)","hypothetical protein","PCOAH_00052100","0","9","OG6r11_106691"
"PCYB_147080","PCYB_147080-t26_1","Plasmodium cynomolgi strain B","DF157106:2,740,721..2,745,207(+)","hypothetical protein","PCOAH_00052090","0","59","OG6_149559"
"PCYB_147090","PCYB_147090-t26_1","Plasmodium cynomolgi strain B","DF157106:2,748,194..2,749,022(+)","myosin A tail domain interacting protein MTIP","PCOAH_00052080","0","55","OG6_139446"
"PCYB_147100","PCYB_147100-t26_1","Plasmodium cynomolgi strain B","DF157106:2,750,184..2,751,767(-)","hypothetical protein","PCOAH_00046130,PCOAH_00052070","1","111","OG6_104941"
"PCYB_147110","PCYB_147110-t26_1","Plasmodium cynomolgi strain B","DF157106:2,754,131..2,754,460(+)","hypothetical protein","PCOAH_00052050","0","57","OG6_103002"
"PCYB_147120","PCYB_147120-t26_1","Plasmodium cynomolgi strain B","DF157106:2,755,384..2,756,649(+)","hypothetical protein","PCOAH_00052040","0","54","OG6_533732"
"PCYB_147130","PCYB_147130-t26_1","Plasmodium cynomolgi strain B","DF157106:2,758,043..2,759,373(+)","hypothetical protein","PCOAH_00052030","0","55","OG6_103000"
"PCYB_147140","PCYB_147140-t26_1","Plasmodium cynomolgi strain B","DF157106:2,762,428..2,763,366(-)","rac-beta serine/threonine protein kinase","PCOAH_00052020","0","1","OG6r11_173853"
"PCYB_147150","PCYB_147150-t26_1","Plasmodium cynomolgi strain B","DF157106:2,765,617..2,767,958(+)","hypothetical protein","PCOAH_00052010","0","44","OG6_104095"
"PCYB_147160","PCYB_147160-t26_1","Plasmodium cynomolgi strain B","DF157106:2,768,974..2,769,966(+)","hypothetical protein","PCOAH_00052000","0","55","OG6_156449"
"PCYB_147170","PCYB_147170-t26_1","Plasmodium cynomolgi strain B","DF157106:2,770,197..2,770,772(-)","hypothetical protein","PCOAH_00051990","0","58","OG6_104276"
"PCYB_147180","PCYB_147180-t26_1","Plasmodium cynomolgi strain B","DF157106:2,771,499..2,773,153(+)","mannosyltransferase","PCOAH_00051980","0","54","OG6_103140"
"PCYB_147190","PCYB_147190-t26_1","Plasmodium cynomolgi strain B","DF157106:2,774,230..2,775,135(-)","70 kDa peptidylprolyl isomerase","PCOAH_00051970","0","59","OG6_100299"
"PCYB_147210","PCYB_147210-t26_1","Plasmodium cynomolgi strain B","DF157106:2,782,840..2,785,595(-)","hypothetical protein","PCOAH_00051950","0","54","OG6_532659"
"PCYB_147220","PCYB_147220-t26_1","Plasmodium cynomolgi strain B","DF157106:2,787,867..2,791,423(+)","preprocathepsin c precursor","PCOAH_00024850,PCOAH_00051940","1","109","OG6_103622"
"PCYB_147230","PCYB_147230-t26_1","Plasmodium cynomolgi strain B","DF157106:2,793,019..2,793,699(+)","U3 small nucleolar RNA-associated protein 11","PCOAH_00051930","0","56","OG6_156440"
"PCYB_147240","PCYB_147240-t26_1","Plasmodium cynomolgi strain B","DF157106:2,794,370..2,794,930(+)","tRNA intron endonuclease catalytic C-terminal domain containing protein","PCOAH_00051920","0","54","OG6_103858"
"PCYB_147250","PCYB_147250-t26_1","Plasmodium cynomolgi strain B","DF157106:2,795,164..2,796,402(+)","methyltranserase","PCOAH_00051910","0","51","OG6_103169"
"PCYB_147260","PCYB_147260-t26_1","Plasmodium cynomolgi strain B","DF157106:2,798,733..2,799,908(+)","RNA binding protein","PCOAH_00051900","0","55","OG6_102614"
"PCYB_147270","PCYB_147270-t26_1","Plasmodium cynomolgi strain B","DF157106:2,800,943..2,801,362(-)","hypothetical protein","PCOAH_00051890","0","55","OG6_119537"
"PCYB_147280","PCYB_147280-t26_1","Plasmodium cynomolgi strain B","DF157106:2,803,185..2,804,090(+)","hypothetical protein","PCOAH_00051880","0","54","OG6_533571"
"PCYB_147290","PCYB_147290-t26_1","Plasmodium cynomolgi strain B","DF157106:2,805,361..2,806,991(-)","homologue of Drosophila nmda1 protein","PCOAH_00051870","0","55","OG6_100360"
"PCYB_147300","PCYB_147300-t26_1","Plasmodium cynomolgi strain B","DF157106:2,810,725..2,813,274(+)","hypothetical protein","PCOAH_00051860","0","54","OG6_156448"
"PCYB_147310","PCYB_147310-t26_1","Plasmodium cynomolgi strain B","DF157106:2,818,935..2,826,356(+)","hypothetical protein","PCOAH_00021350,PCOAH_00027260,PCOAH_00028940","4","16","OG6_113498"
"PCYB_147320","PCYB_147320-t26_1","Plasmodium cynomolgi strain B","DF157106:2,828,750..2,829,040(+)","hypothetical protein","PCOAH_00051840","0","54","OG6_533189"
"PCYB_147330","PCYB_147330-t26_1","Plasmodium cynomolgi strain B","DF157106:2,829,790..2,831,064(-)","26S protease regulatory subunit 8","PCOAH_00051830","0","55","OG6_101513"
"PCYB_147340","PCYB_147340-t26_1","Plasmodium cynomolgi strain B","DF157106:2,833,506..2,834,780(-)","hypothetical protein","PCOAH_00051820","0","54","OG6_533378"
"PCYB_147350","PCYB_147350-t26_1","Plasmodium cynomolgi strain B","DF157106:2,837,133..2,838,197(+)","hypothetical protein","PCOAH_00051810","0","55","OG6_102910"
"PCYB_147370","PCYB_147370-t26_1","Plasmodium cynomolgi strain B","DF157106:2,843,637..2,847,210(+)","protein phosphatase 2C domain containing protein","PCOAH_00051790","0","55","OG6_121191"
"PCYB_147380","PCYB_147380-t26_1","Plasmodium cynomolgi strain B","DF157106:2,847,078..2,847,584(-)","hypothetical protein","PCOAH_00051780","0","55","OG6_152219"
"PCYB_147390","PCYB_147390-t26_1","Plasmodium cynomolgi strain B","DF157106:2,848,172..2,849,611(-)","cutA homologue","PCOAH_00051770","0","54","OG6_102193"
"PCYB_147400","PCYB_147400-t26_1","Plasmodium cynomolgi strain B","DF157106:2,850,373..2,853,057(-)","leucine-rich repeat protein","PCOAH_00051760","0","49","OG6_104917"
"PCYB_147420","PCYB_147420-t26_1","Plasmodium cynomolgi strain B","DF157106:2,862,479..2,871,664(-)","hypothetical protein","PCOAH_00051740","0","40","OG6_532973"
"PCYB_147430","PCYB_147430-t26_1","Plasmodium cynomolgi strain B","DF157106:2,873,372..2,874,560(-)","dimethyladenosine transferase","PCOAH_00049750,PCOAH_00051650","1","110","OG6_100569"
"PCYB_147440","PCYB_147440-t26_1","Plasmodium cynomolgi strain B","DF157106:2,876,198..2,876,713(+)","hypothetical protein","PCOAH_00051640","0","55","OG6_102946"
"PCYB_147450","PCYB_147450-t26_1","Plasmodium cynomolgi strain B","DF157106:2,877,477..2,882,822(-)","pfg377 homolog","PCOAH_00051630","1","52","OG6_119490"
"PCYB_147460","PCYB_147460-t26_1","Plasmodium cynomolgi strain B","DF157106:2,890,961..2,893,454(+)","hypothetical protein","PCOAH_00051620","0","45","OG6_151021"
"PCYB_147470","PCYB_147470-t26_1","Plasmodium cynomolgi strain B","DF157106:2,895,663..2,896,553(+)","vacuolar protein sorting 26","PCOAH_00051610","0","55","OG6_101403"
"PCYB_147480","PCYB_147480-t26_1","Plasmodium cynomolgi strain B","DF157106:2,897,810..2,899,986(+)","hypothetical protein","PCOAH_00051600","0","53","OG6_533020"
"PCYB_147490","PCYB_147490-t26_1","Plasmodium cynomolgi strain B","DF157106:2,900,633..2,902,266(+)","adaptor-related protein complex 3 sigma 2 subunit","PCOAH_00051590","0","55","OG6_102376"
"PCYB_147500","PCYB_147500-t26_1","Plasmodium cynomolgi strain B","DF157106:2,903,124..2,904,061(-)","eukaryotic translation initiation factor 2b subunit 2","PCOAH_00051580","0","55","OG6_102470"
